from	to	TCGA-2Z-A9J5-01A	TCGA-2Z-A9JT-01A	TCGA-4A-A93X-01A
m01435c	m02950c	1e-08	1e-08	1e-08
m01435r	m01434r	2.007219825826	2.34834424245551	3.45503463280529
m01435s	m01435c	1.89749480156397	1.31842964849819	4.54662157027113
m01435s	m01980s	0.572513985692521	0.421951317961854	1.48796936424418
m01435s	m02046s	1.71754195707756	1.26585395388556	4.46390809273253
m01435s	m02519c	0.17995284448641	0.052575694612633	0.0827134775386075
m01435s	m02900s	0.572513985692521	0.421951317961854	1.48796936424418
m01435s	m02901s	0.572513985692521	0.421951317961854	1.48796936424418
m01438c	m02527c	2.7227229446523	2.32370637658384	0.646859845228015
m01438s	m01439s	2.87921861324066	3.32275591135396	0.109529660276245
m01439l	m02527l	4.29559887381494	4.38767329099616	3.91531826218245
m01440c	m03041c	1.50757201827165	1.39760715357502	1.13415245491582
m01440c	m03043c	1.00246182881668	0.948790330514431	1.47602260648813
m01442c	m01442s	2.47331260000363	2.24483450297931	2.01423526753901
m01442c	m02200s	2.47331260000363	2.24483450297931	2.01423526753901
m01442s	m00970c	4.95720732351737	6.18647585120128	5.45367977976974
m01442s	m01307c	0.157595428525048	0.171097277663221	0.220737510783562
m01442s	m01365c	0.157595428525048	0.171097277663221	0.220737510783562
m01442s	m01383c	4.6080223291164	4.97082355141675	4.95258111453753
m01442s	m01393c	3.17730043265561	4.30643990045275	3.49327555298964
m01442s	m01442c	33.4923040215979	29.3153512648963	31.9521040181202
m01442s	m01628c	0.157595428525048	0.171097277663221	0.220737510783562
m01442s	m01833s	2.01692670399354	1.30547488187374	1.55462247760196
m01442s	m01986c	0.315190857050097	0.342194555326443	0.428031755002178
m01442s	m02046s	2.23998078817298	1.33742259949635	1.97396625831806
m01442s	m02125c	0.157595428525048	0.171097277663221	0.220737510783562
m01442s	m02147s	1.97828148275116	1.27037041372481	1.39085425001036
m01442s	m02174s	0.0386452212423754	0.0351044681489291	0.163768227591604
m01442s	m02184c	0.157595428525048	0.171097277663221	0.220737510783562
m01442s	m02200c	0.261564920525547	0.211440784889041	0.315937978781542
m01442s	m02360c	0.157595428525048	0.171097277663221	0.220737510783562
m01442s	m02426c	0.157595428525048	0.171097277663221	0.220737510783562
m01442s	m02471c	0.157595428525048	0.171097277663221	0.220737510783562
m01442s	m02519c	19.3197595187929	19.5907446123731	21.1072252736176
m01442s	m02579c	3.29920177342144	3.1320407789345	2.95627543414874
m01442s	m02661s	1.97828148275116	1.27037041372481	1.39085425001036
m01442s	m02896c	0.157595428525048	0.171097277663221	0.220737510783562
m01442s	m02946s	1.97828148275116	1.27037041372481	1.39085425001036
m01442s	m02961c	3.97697483233227	1.65095639756557	3.93644166307655
m01442s	m03135c	0.157595428525048	0.171097277663221	0.220737510783562
m01445c	m01285c	2.08526144233007	0.837741543205485	2.9258532408619
m01445c	m01445s	2.08526144233007	0.837741543205485	2.9258532408619
m01445r	m00745r	0.0153198156137926	1e-08	0.00829250516185944
m01445r	m01514r	2.007219825826	2.34834424245551	3.45503463280529
m01445s	m01445c	2.47132164896067	1.74630793429464	6.06515240327114
m01445s	m01980s	0.572513985692521	0.421951317961854	1.48796936424418
m01445s	m02026s	0.572513985692521	0.421951317961854	1.48796936424418
m01445s	m02046s	2.29136880447426	1.69373223968201	5.98243892573253
m01445s	m02519c	0.17995284448641	0.052575694612633	0.0827134775386075
m01445s	m02900s	0.572513985692521	0.421951317961854	1.48796936424418
m01445s	m02901s	0.572513985692521	0.421951317961854	1.48796936424418
m01446c	m00978c	5.38657398071655	5.4085155800755	3.6452108362345
m01448c	m00979c	5.38657398071655	5.4085155800755	3.6452108362345
m01448m	m00761m	6.79739540193536	6.21478075800719	4.34156527651714
m01449c	m02343c	4.62421548278279	5.24960988188829	4.03835230622954
m01450c	m00610c	0.129994208725946	0.119772139248085	0.404539454622517
m01450c	m00623c	0.418157815872115	0.225849996551126	0.845433025691205
m01450c	m00656c	2.98374747571724	2.74335440566467	0.564997491621229
m01450c	m01285c	1.67006322832991	1.14486154739477	0.916731568017759
m01450c	m01450g	3.99869484980746	3.31268443959054	3.76831786751237
m01450c	m01450s	1.67006322832991	1.14486154739477	0.916731568017759
m01450c	m01451c	2.98374747571724	2.74335440566467	0.564997491621229
m01450c	m01511c	1.41389643997718	1.27299493167913	1.42266011597913
m01450c	m01512c	0.455980553161863	0.510507861774635	0.155773469277534
m01450c	m02392c	1.98117272040468	1.66885929098908	1.93510396171093
m01450c	m02681c	0.455980553161863	0.510507861774635	0.155773469277534
m01450g	m01285c	2.79217205690509	1.85018426996818	1.75925130729964
m01450g	m01450c	2.79217205690509	1.85018426996818	1.75925130729964
m01450l	m01450c	3.99869484980746	3.31268443959054	3.76831786751237
m01450m	m00606m	1.68292003266813	1.78723675663281	1.79319388199599
m01450m	m00623m	0.418157815872115	0.225849996551126	0.845433025691205
m01450m	m00625m	6.79739540193536	6.21478075800719	4.34156527651714
m01450m	m02182m	1.64569128502935	1.36103263591675	0.0139871643750758
m01450m	m02763m	1.64569128502935	1.36103263591675	0.0139871643750758
m01450r	m00592r	0.418157815872115	0.225849996551126	0.845433025691205
m01450r	m00619r	0.418157815872115	0.225849996551126	0.845433025691205
m01450r	m00623r	0.418157815872115	0.225849996551126	0.845433025691205
m01450r	m01183r	0.0153198156137926	1e-08	0.00829250516185944
m01450r	m01452r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01453r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01454r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01455r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01456r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01457r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01458r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01459r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01460r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01461r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01462r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01463r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01464r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01465r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01466r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01467r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01468r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01469r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01470r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01471r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01472r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01473r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01474r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01475r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01476r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01477r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01478r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01479r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01480r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01481r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01482r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01483r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01484r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01485r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01486r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01487r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01488r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01489r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01490r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01491r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01492r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01493r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01494r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01495r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01496r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01497r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01498r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01499r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01500r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01501r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01502r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01503r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01504r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01505r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01506r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01507r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01508r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01509r	2.01196620479113	1.97874880598003	1.95790483014981
m01450r	m01510r	2.01196620479113	1.97874880598003	1.95790483014981
m01451c	m02392c	1.98117272040468	1.66885929098908	1.93510396171093
m01451s	m01451l	3.9940991173628	3.62569743438274	3.34053132817541
m01454r	m00003r	3.19885256332883	2.43933555208517	2.53415703772174
m01454r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01455r	m00010r	3.19885256332883	2.43933555208517	2.53415703772174
m01455r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01456r	m00008r	3.19885256332883	2.43933555208517	2.53415703772174
m01456r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01457r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01457r	m01582r	3.19885256332883	2.43933555208517	2.53415703772174
m01458r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01458r	m01584r	3.19885256332883	2.43933555208517	2.53415703772174
m01460r	m00341r	3.19885256332883	2.43933555208517	2.53415703772174
m01460r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01461r	m00021r	3.19885256332883	2.43933555208517	2.53415703772174
m01461r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01462r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01462r	m01583r	3.19885256332883	2.43933555208517	2.53415703772174
m01463r	m00017r	3.19885256332883	2.43933555208517	2.53415703772174
m01463r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01464r	m00019r	3.19885256332883	2.43933555208517	2.53415703772174
m01464r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01465r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01465r	m02564r	3.19885256332883	2.43933555208517	2.53415703772174
m01466l	m01450l	3.19885256332883	2.43933555208517	2.53415703772174
m01466l	m01689l	3.19885256332883	2.43933555208517	2.53415703772174
m01466r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01466r	m01689r	3.19885256332883	2.43933555208517	2.53415703772174
m01467r	m00094r	3.19885256332883	2.43933555208517	2.53415703772174
m01467r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01468l	m01450l	3.19885256332883	2.43933555208517	2.53415703772174
m01468l	m01784l	3.19885256332883	2.43933555208517	2.53415703772174
m01468r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01468r	m01784r	3.19885256332883	2.43933555208517	2.53415703772174
m01469r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01469r	m02457r	3.19885256332883	2.43933555208517	2.53415703772174
m01470r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01470r	m02745r	3.19885256332883	2.43933555208517	2.53415703772174
m01471r	m00114r	3.19885256332883	2.43933555208517	2.53415703772174
m01471r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01472r	m00111r	3.19885256332883	2.43933555208517	2.53415703772174
m01472r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01473r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01473r	m02939r	3.19885256332883	2.43933555208517	2.53415703772174
m01474r	m00104r	3.19885256332883	2.43933555208517	2.53415703772174
m01474r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01475r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01475r	m01741r	3.19885256332883	2.43933555208517	2.53415703772174
m01476r	m01291r	3.19885256332883	2.43933555208517	2.53415703772174
m01476r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01477l	m01197l	3.19885256332883	2.43933555208517	2.53415703772174
m01477l	m01450l	3.19885256332883	2.43933555208517	2.53415703772174
m01477r	m01197r	3.19885256332883	2.43933555208517	2.53415703772174
m01477r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01479r	m00117r	3.19885256332883	2.43933555208517	2.53415703772174
m01479r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01480r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01480r	m02648r	3.19885256332883	2.43933555208517	2.53415703772174
m01481r	m01207r	3.19885256332883	2.43933555208517	2.53415703772174
m01481r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01482r	m00135r	3.19885256332883	2.43933555208517	2.53415703772174
m01482r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01483r	m00132r	3.19885256332883	2.43933555208517	2.53415703772174
m01483r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01484r	m01235r	3.19885256332883	2.43933555208517	2.53415703772174
m01484r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01485r	m01238r	3.19885256332883	2.43933555208517	2.53415703772174
m01485r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01486r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01486r	m01778r	3.19885256332883	2.43933555208517	2.53415703772174
m01487r	m00128r	3.19885256332883	2.43933555208517	2.53415703772174
m01487r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01488l	m01362l	3.19885256332883	2.43933555208517	2.53415703772174
m01488l	m01450l	3.19885256332883	2.43933555208517	2.53415703772174
m01488r	m01362r	3.19885256332883	2.43933555208517	2.53415703772174
m01488r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01489r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01489r	m01585r	3.19885256332883	2.43933555208517	2.53415703772174
m01490l	m01450l	3.19885256332883	2.43933555208517	2.53415703772174
m01490l	m01696l	3.19885256332883	2.43933555208517	2.53415703772174
m01490r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01490r	m01696r	3.19885256332883	2.43933555208517	2.53415703772174
m01491r	m01373r	3.19885256332883	2.43933555208517	2.53415703772174
m01491r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01492r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01492r	m01771r	3.19885256332883	2.43933555208517	2.53415703772174
m01493r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01493r	m01932r	3.19885256332883	2.43933555208517	2.53415703772174
m01494r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01494r	m02053r	3.19885256332883	2.43933555208517	2.53415703772174
m01495r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01495r	m02456r	3.19885256332883	2.43933555208517	2.53415703772174
m01496r	m01432r	3.19885256332883	2.43933555208517	2.53415703772174
m01496r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01497r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01497r	m03153r	3.19885256332883	2.43933555208517	2.53415703772174
m01498r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01498r	m02344r	3.19885256332883	2.43933555208517	2.53415703772174
m01499l	m01450l	3.19885256332883	2.43933555208517	2.53415703772174
m01499l	m02387l	3.19885256332883	2.43933555208517	2.53415703772174
m01499r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01499r	m02387r	3.19885256332883	2.43933555208517	2.53415703772174
m01500l	m01450l	3.19885256332883	2.43933555208517	2.53415703772174
m01500l	m02389l	3.19885256332883	2.43933555208517	2.53415703772174
m01500r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01500r	m02389r	3.19885256332883	2.43933555208517	2.53415703772174
m01501l	m01450l	3.19885256332883	2.43933555208517	2.53415703772174
m01501l	m02494l	3.19885256332883	2.43933555208517	2.53415703772174
m01501r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01501r	m02494r	3.19885256332883	2.43933555208517	2.53415703772174
m01502r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01502r	m02613r	3.19885256332883	2.43933555208517	2.53415703772174
m01503l	m01450l	3.19885256332883	2.43933555208517	2.53415703772174
m01503l	m02646l	3.19885256332883	2.43933555208517	2.53415703772174
m01503r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01503r	m02646r	3.19885256332883	2.43933555208517	2.53415703772174
m01504l	m01450l	3.19885256332883	2.43933555208517	2.53415703772174
m01504l	m02674l	3.19885256332883	2.43933555208517	2.53415703772174
m01504r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01504r	m02674r	3.19885256332883	2.43933555208517	2.53415703772174
m01505r	m01450r	3.19885256332883	2.43933555208517	2.53415703772174
m01505r	m02675r	3.19885256332883	2.43933555208517	2.53415703772174
